Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Togo,TGO,GDP (current US$),NY.GDP.MKTP.CD,2380000000000.0,126396469.7,132237441.6,143255784.5,166104067.6,187300336.4,216136263.9,231706475.5,241956910.7,267732446.4,253976626.2,286537525.0,335677636.9,406479906.2,560437742.6,617321669.4,619375134.2,777435020.5,824263841.5,891775906.6,1136408814.0,962347001.0,821651918.7,765746590.6,718148959.6,762359722.7,1060911735.0,1249099130.0,1378847487.0,1352949663.0,1628427515.0,1602299863.0,1692959110.0,1233496846.0,982624324.5,1309382885.0,1465448290.0,1498950899.0,1587345951.0,1576094566.0,1294250233.0,1332328999.0,1474630207.0,1673690430.0,1937074572.0,2115154262.0,2202809251.0,2523462557.0,3163416242.0,3163000529.0,3172945645.0,3756023160.0,3866618282.0,4080929201.0,4482880424.0,4087775415.0,4388569576.0,4812554346.0
Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,2760747472.0,3034043574.0,3308912797.0,3540403457.0,3889129942.0,4388937649.0,5279230817.0,5638461442.0,6081009428.0,6695336567.0,7086538438.0,7375000024.0,8177884553.0,10838587358.0,13703000530.0,14882747955.0,16985211146.0,19779315170.0,24006570178.0,27371699083.0,32353440727.0,34846107862.0,36589797857.0,40042826244.0,41797592963.0,38900692712.0,43096746122.0,50535438696.0,61667199835.0,72250877410.0,85343063966.0,98234695722.0,111000000000.0,129000000000.0,147000000000.0,169000000000.0,183000000000.0,150000000000.0,114000000000.0,127000000000.0,126000000000.0,120000000000.0,134000000000.0,152000000000.0,173000000000.0,189000000000.0,222000000000.0,263000000000.0,291000000000.0,282000000000.0,341000000000.0,371000000000.0,398000000000.0,420000000000.0,407000000000.0,401000000000.0,412000000000.0,455000000000.0
Tajikistan,TJK,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2629395066.0,2534720480.0,1909246641.0,1646693642.0,1346074611.0,1231523035.0,1043893063.0,921843144.2,1320126706.0,1086567378.0,860550305.8,1080774007.0,1221113780.0,1554125531.0,2076148696.0,2312319579.0,2830236054.0,3719497371.0,5161336170.0,4979481980.0,5642178580.0,6522732203.0,7633049792.0,8506674783.0,9236309138.0,7853450374.0,6951657159.0,7145701019.0
Turkmenistan,TKM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,2331358820.0,3010982414.0,3006988217.0,3189539641.0,3208098919.0,3200539816.0,3179225949.0,2561118608.0,2482228440.0,2379281768.0,2450084970.0,2605688065.0,2450686660.0,2904662605.0,3534803922.0,4461978499.0,5977560877.0,6838351088.0,8104355717.0,10277598152.0,12664165103.0,19271523179.0,20214385965.0,22583157895.0,29233333333.0,35164210526.0,39197543860.0,43524210526.0,35799628571.0,36179885714.0,42355428571.0
Timor-Leste,TLS,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439543789.9,517685310.0,510739436.3,543358124.6,1078398152.0,1813734851.0,2657852897.0,2881025963.0,4391333476.0,3199550317.0,3998696649.0,5681940845.0,6671047974.0,5649813361.0,4045377828.0,3104426021.0,2521007679.0,2954621000.0
Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,32506741.72,30036416.96,34139387.89,41567471.67,44667002.01,53260077.43,62242013.33,62068161.07,60863963.96,64248354.54,60058663.31,68195855.61,81667133.45,106657267.4,106344855.0,113563821.6,132201141.4,137066290.6,138489884.4,193775943.0,202547013.9,219583570.1,212155124.7,188686997.3,196686674.7,202363492.2,181244788.5,182737040.1,202543202.0,229358214.8,262176133.7,294137737.1,300143056.9,349484427.6,318166562.8,369485198.8,423011844.3,472358251.2,450686353.7,443911052.3,435438217.3,401562006.2,426057453.1
Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,535670127.7,584961208.7,619319197.3,678235373.0,711893367.6,736568861.9,723735635.5,761981474.0,758899950.0,779200000.0,821850000.0,896754316.7,1083381044.0,1308799459.0,2042031901.0,2442667573.0,2500410584.0,3138666667.0,3562333458.0,4602416625.0,6235833333.0,6992083333.0,8140416667.0,7763750000.0,7757083333.0,7375918367.0,4794444444.0,4797777778.0,4496852073.0,4323058824.0,5068000000.0,5307905882.0,5439552941.0,4669488516.0,4947205860.0,5329214163.0,5759537726.0,5737751332.0,6043694330.0,6808982521.0,8154338233.0,8824873259.0,9008273721.0,11305459802.0,13280275123.0,15982282462.0,18369070085.0,21642304046.0,27870257894.0,19175196446.0,22157948396.0,25433011405.0,25622915889.0,26578524198.0,27199856454.0,24402499451.0,22320008403.0,22104775828.0
Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,991047619.0,1040952381.0,1085714286.0,1214666667.0,1289904762.0,1439238095.0,1685217059.0,2237476420.0,2730787476.0,3545933562.0,4328610490.0,4507929104.0,5109324009.0,5968044210.0,7188191882.0,8744134354.0,8428513568.0,8133401050.0,8350176783.0,8254891864.0,8410185740.0,9018136020.0,9696271268.0,10096292842.0,10102075213.0,12290568182.0,13074782609.0,15497286296.0,14608946896.0,15632463424.0,18030876599.0,19587322786.0,20746360430.0,21803372267.0,22943685719.0,21473188882.0,22066101341.0,23142294436.0,27453084983.0,31183139301.0,32273007554.0,34378437265.0,38908069299.0,44856586316.0,43454935940.0,44050929160.0,45810626509.0,45044112939.0,46251061734.0,47587913059.0,43156708809.0,42062549395.0,40256675209.0
Turkey,TUR,GDP (current US$),NY.GDP.MKTP.CD,13995067818.0,8022222222.0,8922222222.0,10355555556.0,11177777778.0,11944444444.0,14122222222.0,15666666667.0,17500000000.0,19466666667.0,17086956522.0,16256619964.0,20431095406.0,25724381625.0,35599913836.0,44633707243.0,51280134554.0,58676813687.0,65147022486.0,89394085658.0,68789289566.0,71040020140.0,64546332581.0,61678280115.0,59989909458.0,67234948265.0,75728009963.0,87172789528.0,90852814005.0,107000000000.0,151000000000.0,150000000000.0,158000000000.0,180000000000.0,131000000000.0,169000000000.0,181000000000.0,190000000000.0,276000000000.0,256000000000.0,273000000000.0,200000000000.0,238000000000.0,312000000000.0,405000000000.0,501000000000.0,552000000000.0,676000000000.0,764000000000.0,645000000000.0,772000000000.0,833000000000.0,874000000000.0,951000000000.0,934000000000.0,860000000000.0,864000000000.0,851000000000.0
Tuvalu,TUV,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8824447.74,9365165.91,9742949.47,9630762.95,10886825.56,11025945.14,12334846.23,12700905.45,12757632.87,13687141.11,13742057.05,13196544.95,15450994.24,18231078.54,21534931.61,21839098.89,22902861.45,27030374.03,30290219.76,27101076.28,31823518.62,38711827.75,37671734.83,37509122.07,37290587.5,35556038.82,36572611.89,39731317.3
Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5100405772.0,4420168102.0,4258743263.0,4956588279.0,4601413264.0,4257702197.0,4510846968.0,5255221425.0,6496195451.0,7683852497.0,9345174219.0,9697847264.0,10185786383.0,10383560603.0,10805599893.0,11659129889.0,12825801581.0,16929976600.0,18610460327.0,21501741757.0,27368386358.0,28573777052.0,31407908612.0,33878631649.0,39087748240.0,44413616116.0,48219734752.0,45623490992.0,47388395823.0,52090320325.0
Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,423008385.7,441524109.0,449012578.6,516147798.7,589056603.8,884873949.6,925770308.1,967647058.8,1037815126.0,1169047619.0,1260084034.0,1417787115.0,1491596639.0,1702521008.0,2100142653.0,2359555556.0,2447300000.0,2936470588.0,2420260870.0,2139025000.0,1244610000.0,1337300000.0,2177500000.0,2240333333.0,3615647477.0,3519666339.0,3923232122.0,6269511615.0,6508931652.0,5276480986.0,4304398866.0,3321729057.0,2857457860.0,3220439044.0,3990430447.0,5755818947.0,6044585327.0,6269333313.0,6584815847.0,5998563258.0,6193246837.0,5840503869.0,6178563591.0,6336696289.0,7940362799.0,9013834373.0,9942597780.0,12292813603.0,14239026630.0,18168902154.0,20186496527.0,20176025418.0,23114293019.0,24599550742.0,27291880327.0,27102650472.0,24078931744.0,25891058946.0
Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,64087694038.0,74703517903.0,82709161099.0,81456918679.0,77464561150.0,73942235330.0,65648559903.0,52549555149.0,48213868178.0,44558077827.0,50150399792.0,41883241472.0,31580639045.0,31261527363.0,38009344577.0,42392896031.0,50132953288.0,64883060726.0,86142018069.0,108000000000.0,143000000000.0,180000000000.0,117000000000.0,136000000000.0,163000000000.0,176000000000.0,183000000000.0,134000000000.0,91030959455.0,93270479389.0,112000000000.0
Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,1242289239.0,1547388781.0,1710004407.0,1539681491.0,1975701816.0,1890769326.0,1809183975.0,1597721080.0,1593675330.0,2004435484.0,2137096774.0,2807258065.0,2189418001.0,3964295673.0,4090209682.0,3538283322.0,3667161241.0,4114667063.0,4910257283.0,7181185278.0,10163020116.0,11048335541.0,9178802163.0,5102281256.0,4850241442.0,4732017873.0,5880112788.0,7367494080.0,8213515459.0,8438951476.0,9298839655.0,11205971155.0,12878199881.0,15002106518.0,17474647792.0,19297663097.0,20515543039.0,23969823010.0,25385928198.0,23983945191.0,22823255802.0,20898788417.0,13606494599.0,12045631093.0,13686329890.0,17362857684.0,19579457966.0,23410572634.0,30366213119.0,31660911277.0,40284481652.0,47962439304.0,51264390116.0,57531233351.0,57236013086.0,53274304222.0,52687612262.0,56156972158.0
United States,USA,GDP (current US$),NY.GDP.MKTP.CD,543000000000.0,563000000000.0,605000000000.0,639000000000.0,686000000000.0,744000000000.0,815000000000.0,862000000000.0,943000000000.0,1020000000000.0,1080000000000.0,1170000000000.0,1280000000000.0,1430000000000.0,1550000000000.0,1690000000000.0,1880000000000.0,2090000000000.0,2360000000000.0,2630000000000.0,2860000000000.0,3210000000000.0,3340000000000.0,3640000000000.0,4040000000000.0,4350000000000.0,4590000000000.0,4870000000000.0,5250000000000.0,5660000000000.0,5980000000000.0,6170000000000.0,6540000000000.0,6880000000000.0,7310000000000.0,7660000000000.0,8100000000000.0,8610000000000.0,9090000000000.0,9660000000000.0,10300000000000.0,10600000000000.0,11000000000000.0,11500000000000.0,12300000000000.0,13100000000000.0,13900000000000.0,14500000000000.0,14700000000000.0,14400000000000.0,15000000000000.0,15500000000000.0,16200000000000.0,16700000000000.0,17400000000000.0,18100000000000.0,18600000000000.0,19400000000000.0
Uzbekistan,UZB,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13360607918.0,13677622222.0,12941297376.0,13099013836.0,12899156991.0,13350468917.0,13948892216.0,14744603774.0,14988971211.0,17078465982.0,13760374488.0,11401351420.0,9687951055.0,10128112401.0,12030023548.0,14307509839.0,17330833853.0,22311393928.0,29549438884.0,33689223673.0,39332770929.0,45915191189.0,51821573338.0,57690453461.0,63067077179.0,66903804143.0,67067565989.0,48717685984.0
St. Vincent and the Grenadines,VCT,GDP (current US$),NY.GDP.MKTP.CD,13066557.78,13999883.33,14524878.96,13708219.1,14758210.35,15108207.43,16099865.83,15835177.93,15350000.0,16650000.0,18450000.0,20051648.18,27585488.99,30165373.62,32924215.86,33237164.72,32792480.97,49353148.15,60844777.78,71096370.37,82340333.33,102086555.6,113759185.2,122255333.3,135025000.0,145641703.7,160846666.7,175580629.6,200726703.7,214745000.0,240365259.3,254829629.6,277954111.1,286307814.8,289438481.5,316008481.5,331489703.7,347770000.0,373619851.9,390719148.1,396270000.0,430040370.4,461883444.4,481806296.3,521975111.1,550728666.7,610930037.0,651833333.3,695428851.9,674922481.5,681225963.0,676129407.4,692933740.7,721207148.1,725185185.2,756666666.7,765555555.6,789629629.6
"Venezuela, RB",VEN,GDP (current US$),NY.GDP.MKTP.CD,8736939394.0,9058121212.0,10022000000.0,10823878788.0,9111000000.0,9496244444.0,9984400000.0,10356422222.0,11343444444.0,11795044444.0,12848755556.0,14625295455.0,15922863636.0,19466279070.0,28985627907.0,31303581395.0,36187023256.0,42263209302.0,46426511628.0,55653325581.0,67018023256.0,75367139535.0,76559883721.0,78540255814.0,56091900000.0,57935746667.0,58793864198.0,45343793103.0,58428406897.0,42119835735.0,47028010661.0,51749026408.0,58450099415.0,58124193833.0,56531046465.0,74906532240.0,68263823149.0,85843534589.0,91331203433.0,97976886247.0,117000000000.0,123000000000.0,92893587734.0,83620628582.0,112000000000.0,146000000000.0,183000000000.0,230000000000.0,316000000000.0,330000000000.0,393000000000.0,316000000000.0,381000000000.0,371000000000.0,482000000000.0,,,
British Virgin Islands,VGB,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,GDP (current US$),NY.GDP.MKTP.CD,24200000.0,25700000.0,36900000.0,41400000.0,53800000.0,66500000.0,84100000.0,115400000.0,173800000.0,211300000.0,219000000.0,257000000.0,307100000.0,351600000.0,395400000.0,399800000.0,440000000.0,461800000.0,512900000.0,606700032.0,727800000.0,821800000.0,832600000.0,916899968.0,985400000.0,990400000.0,1035600000.0,1147800064.0,1204600064.0,1343900032.0,1564700032.0,1671200000.0,1770899968.0,1996000000.0,,,,,,,,,3269000000.0,3453000000.0,3799000000.0,4439000000.0,4504000000.0,4803000000.0,4250000000.0,4203000000.0,4339000000.0,4239000000.0,4095000000.0,3764000000.0,3624000000.0,3765000000.0,,
Vietnam,VNM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,14094687821.0,26336616250.0,36658108850.0,25423812649.0,6293304975.0,6471740806.0,9613369520.0,9866990236.0,13180953598.0,16286433533.0,20736164459.0,24657470575.0,26843700442.0,27209602050.0,28683659007.0,31172518403.0,32685198735.0,35064105501.0,39552513316.0,45427854693.0,57633255618.0,66371664817.0,77414425532.0,99130304099.0,106000000000.0,116000000000.0,136000000000.0,156000000000.0,171000000000.0,186000000000.0,193000000000.0,205000000000.0,224000000000.0
Vanuatu,VUT,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,119258835.3,113423181.3,98746405.39,98144643.9,110123779.8,135553764.0,123698506.1,118691396.8,130834145.1,148545381.4,144482170.2,158397403.0,188869985.7,196142585.0,188080374.4,219260341.1,233902114.9,245177633.2,255890221.8,262301252.8,267999225.3,272014693.1,257926881.7,262603781.8,314463144.0,364996869.1,394962552.3,439376794.1,526428309.9,607958616.1,610066628.7,700804286.2,792149700.7,781702874.1,801787555.9,814954307.0,737917151.4,787942567.4,862879789.4
Samoa,WSM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,121221651.6,111862823.6,109200934.3,95572172.98,100947848.6,111713922.1,133016065.4,122888609.7,125766269.8,125597205.4,132303041.4,133122897.2,221098106.5,224865731.4,249908970.7,285475591.9,269481523.2,258833766.6,269019710.3,273088357.2,288078881.4,338838639.4,420320176.4,462649043.0,508503671.3,550970655.5,644132488.9,560959527.8,643046733.4,739785121.9,801168622.3,804808525.5,803589511.8,803985809.2,786356314.8,856626506.0
Kosovo,XKX,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1849196082.0,2535333632.0,2702427047.0,3355083117.0,3639935348.0,3736599925.0,4078158324.0,4833561456.0,5687488209.0,5653792720.0,5829933775.0,6686683347.0,6500192728.0,7073420074.0,7386891336.0,6439946767.0,6715486726.0,7128690557.0
"Yemen, Rep.",YEM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5647251908.0,5930370370.0,6463649985.0,5368270615.0,4167356037.0,4258788725.0,5785685311.0,6839039030.0,6325219773.0,7641101221.0,9636342275.0,9854042165.0,10693278292.0,11777768087.0,13873500888.0,16753769532.0,19081722875.0,21656517484.0,26910851362.0,25130274124.0,30906748941.0,32726417212.0,35401325144.0,40415235702.0,43228582065.0,34602480339.0,18213328571.0,
South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,7575248495.0,7972840543.0,8497830043.0,9423211536.0,10373792524.0,11334173317.0,12354752905.0,13777124458.0,14894302114.0,16780064399.0,18418031639.0,20334172260.0,21358137115.0,29293948127.0,36806475350.0,38114942529.0,36601885925.0,40649724011.0,46737580497.0,57647268409.0,82984078069.0,89629496833.0,82696902010.0,88786580363.0,87880468269.0,69208451593.0,82107924006.0,107000000000.0,118000000000.0,129000000000.0,116000000000.0,124000000000.0,135000000000.0,134000000000.0,140000000000.0,155000000000.0,148000000000.0,153000000000.0,138000000000.0,137000000000.0,136000000000.0,122000000000.0,116000000000.0,175000000000.0,229000000000.0,258000000000.0,272000000000.0,299000000000.0,287000000000.0,297000000000.0,375000000000.0,417000000000.0,396000000000.0,367000000000.0,351000000000.0,318000000000.0,296000000000.0,349000000000.0
Zambia,ZMB,GDP (current US$),NY.GDP.MKTP.CD,713000000.0,696285714.3,693142857.1,718714285.7,839428571.4,1082857143.0,1264285714.0,1368000000.0,1605857143.0,1965714286.0,1825285714.0,1687000000.0,1910714286.0,2268714286.0,3121833333.0,2618666667.0,2746714286.0,2483000000.0,2813375000.0,3325500000.0,3829500000.0,3872666667.0,3994777778.0,3216307692.0,2739444444.0,2281258065.0,1661948718.0,2269894737.0,3713614458.0,3998637681.0,3285217391.0,3378882353.0,3181921788.0,3273237853.0,3656647744.0,3807067122.0,3597220962.0,4303281932.0,3537683046.0,3404311977.0,3600683040.0,4094480988.0,4193845678.0,4901839731.0,6221077675.0,8331870169.0,12756858899.0,14056957976.0,17910858638.0,15328342304.0,20265556274.0,23460098340.0,25503370699.0,28045460442.0,27150630607.0,21154394546.0,20954754378.0,25808666422.0
Zimbabwe,ZWE,GDP (current US$),NY.GDP.MKTP.CD,1052990400.0,1096646600.0,1117601600.0,1159511700.0,1217138000.0,1311435800.0,1281749500.0,1397002000.0,1479599900.0,1747998800.0,1884206300.0,2178716300.0,2677729400.0,3309353600.0,3982161400.0,4371300700.0,4318372000.0,4364382100.0,4351600500.0,5177459400.0,6678868200.0,8011373800.0,8539700700.0,7764067000.0,6352125900.0,5637259300.0,6217523700.0,6741215100.0,7814784100.0,8286322700.0,8783816700.0,8641481700.0,6751472200.0,6563813300.0,6890675000.0,7111270700.0,8553146600.0,8529571600.0,6401968200.0,6858013100.0,6689957600.0,6777384700.0,6342116400.0,5727591800.0,5805598400.0,5755215200.0,5443896500.0,5291950100.0,4415702800.0,8621573600.0,10141859700.0,12098450700.0,14242490300.0,15451768700.0,15891049200.0,16304667800.0,16619960400.0,17845821400.0
